,Unnamed: 0,bestsellers,first_name,full_name,image,last_name,on_tour,spotlight,occupation,birthday,date_of_death
35,35,True,Meg,Meg Howrey,https://images.randomhouse.com/author/116988,Howrey,False,"<b>Meg Howrey</b>&#160;is a former dancer who performed with the Joffrey, Eglevsky Ballet, and City Ballet of Los Angeles. She toured nationally with the Broadway production of&#160;<i>Contact</i>, for which she won the Ovation Award in 2001 for best featured actress in a musical. Howrey is the author of two previous novels,&#160;<i>Blind Sight&#160;</i>and<i>&#160;The</i>&#160;<i>Cranes Dance</i>, and the coauthor of the bestselling novels&#160;<i>City of Dark Magic</i>&#160;and&#160;<i>City of Lost Dreams</i>, published under the pen name Magnus Flyte. Her nonfiction has appeared in&#160;<i>Vogue</i>&#160;and&#160;<i>The Los Angeles Review of Books</i>. She currently lives in Los Angeles.",,,
36,36,True,Stieg,Stieg Larsson,https://images.randomhouse.com/author/84806,Larsson,False,"<b>Stieg Larsson</b>, who lived in Sweden, was the editor in chief of the magazine <i>Expo</i> and a leading expert on antidemocratic, right-wing extremist, and Nazi organizations. He died in 2004, shortly after delivering the manuscripts for <i>The Girl with the Dragon Tattoo</i>, <i>The Girl Who Played with Fire</i>, and <i>The Girl Who Kicked the Hornet&rsquo;s Nest</i>.",,,
37,37,True,Tamora,Tamora Pierce,https://images.randomhouse.com/author/23972,Pierce,False,"<b>TAMORA PIERCE</b> is the #1&nbsp;<i>New York Times</i>&nbsp;bestselling author of over eighteen novels set in the fantasy realm of Tortall. She first captured the imagination of readers with her debut novel,&nbsp;<i>Alanna: The First Adventure.</i>&nbsp;Since then, her bestselling and award-winning titles have pushed the boundaries of fantasy and young adult novels to introduce readers to a rich world populated by strong, believable heroines. Her books have been translated into many languages, and some are available on audio from Listening Library and Full Cast Audio. In 2013, she won the Margaret A. Edwards Award for her &ldquo;significant and lasting contribution to young adult literature.&rdquo; Pierce lives in Syracuse, New York, with her husband, Tim, and their cats, birds, and occasional rescued wildlife. Visit her at TamoraPierce.com and follow her on Twitter at @TamoraPierce.",American author of fantasy fiction (The Song of the Lioness),1954-12-13 00:00:00,
38,38,True,Mary,Mary Balogh,https://images.randomhouse.com/author/1301,Balogh,False,"<b>Mary Balogh</b> grew up in Wales and now lives with her husband, Robert, in Saskatchewan, Canada. She has written more than one hundred historical novels and novellas, more than forty of which have been <i>New York Times</i> bestsellers. They include the Bedwyn saga, the Simply quartet, the Huxtable quintet, the seven-part Survivors&rsquo; Club series, and the Westcott series.",,,
39,39,True,Mark,Mark Kurlansky,https://images.randomhouse.com/author/16389,Kurlansky,False,"<b>Mark Kurlansky</b> is the&nbsp;<i>New York Times</i>&nbsp;bestselling author of many books, including&nbsp;<i>The Food of a Younger Land</i>;&nbsp;<i>Cod: A Biography of the Fish That Changed the World</i>;<i>&nbsp;Salt: A World History</i>;&nbsp;<i>1968: The Year That Rocked the World</i>; <i>The Big Oyster: History on the Half Shell</i>; and <i>Paper: Paging Through History</i>. He lives in New York City.",Author,1835-11-30 00:00:00,1910-04-21 00:00:00
40,40,True,Darrin,Darrin Lunde,https://images.randomhouse.com/author/99569,Lunde,False,"<p><b>DARRIN LUNDE </b>is a Supervisory Museum Specialist in the Division of Mammals at the Smithsonian's National Museum of Natural History. Previously, he worked at the American Museum of Natural History, where he led field expeditions throughout the world. Lunde has named more than a dozen new species of mammals and provided valuable scientific insights on hundreds of others. He lives in Maryland.</p>",,,
41,41,True,Zilpha Keatley,Zilpha Keatley Snyder,https://images.randomhouse.com/author/58062,Snyder,False,"Raised in California, in the country&mdash;with no television and few movies to watch&mdash;three-time Newbery Honor winner <b>Zilpha Keatley Snyder</b> filled her childhood with animals, games, and books. Among her earliest acquaintances were cows, goats, ducks, chickens, rabbits, dogs, cats, and horses. In fact, her family&rsquo;s animals were her closest friends, and a nearby library was a constant source of magic, adventure, and excitement for her.&nbsp;

Snyder attended Whittier College in Southern California, which awarded her an honorary doctorate. There she also met her future husband, Larry Snyder. While ultimately planning to be a writer, after graduation Snyder decided to teach school temporarily. But she found teaching to be an extremely rewarding experience and taught in the upper elementary grades for a total of nine years, three of them as a master teacher for the University of California at Berkeley.&nbsp;

In the early sixties, when all of her children were finally in school, Snyder began to think about writing again. &ldquo;Writing for children hadn&rsquo;t occurred to me when I was younger, but nine years of teaching in the upper elementary grades had given me a deep appreciation of the gifts and graces that are specific to individuals with 10 or 11 years of experience as human beings. Remembering a dream I&rsquo;d had when I was 12 years old about some strange and wonderful horses, I sat down and began to write.&rdquo;&nbsp;<i>Season of Ponies</i>, Snyder&rsquo;s first book, was published in 1964.

Snyder&rsquo;s novel,&nbsp;<i>Gib Rides Home</i>, is a vivid look at the life of an orphan in prairie country almost a century ago. The book was inspired by Snyder&rsquo;s father, who grew up in a Nebraska orphanage and was farmed out as labor on nearby ranches.",,,
42,42,True,Christopher,Christopher Barzak,https://images.randomhouse.com/author/73662,Barzak,False,"After two years as an English teacher in Japan, Christopher Barzak returned to his home state of Ohio, where he teaches writing at Youngstown State University. His stories have appeared in the anthologies <i>Trampoline, The Coyote Road, Salon Fantastique, Interfictions,</i> and<i> The Year&#8217;s Best Fantasy and Horror,</i> as well as in the publications <i>Lady Churchill&#8217;s Rosebud Wristlet, Realms of Fantasy,</i> and <i>Nerve,</i> among others. He is also the author of <b>One for Sorrow</b><i>,</i> his debut novel.",Journalist,1949-04-13 00:00:00,2011-12-15 00:00:00
43,43,True,Arthur,Arthur Miller,https://images.randomhouse.com/author/20634,Miller,False,"<b>Arthur Miller</b> (1915&ndash;2005) was born in New York City and studied at the University of Michigan. His plays include&#160;<i>All My Sons</i>&#160;(1947),&#160;<i>Death of a Salesman</i>&#160;(1949),&#160;<i>The Crucible</i>&#160;(1953),<i>&#160;A View from the Bridge,</i>&#160;<i>A Memory of Two Mondays&#160;</i>(1955),&#160;<i>After the Fall</i>&#160;(1963),&#160;<i>Incident at Vichy</i>&#160;(1964),&#160;<i>The Price</i>&#160;(1968),&#160;<i>The Creation of the World and Other Business</i>&#160;(1972) and&#160;<i>The American Clock</i>&#160;(1980). He also wrote two novels,<i>&#160;Focus</i>&#160;(1945) and&#160;<i>The Misfits</i>, which was filmed in 1960, and the text for&#160;<i>In Russia</i>&#160;(1969),&#160;<i>Chinese Encounters</i>&#160;(1979), and&#160;<i>In the Country</i>&#160;(1977), three books of photographs by his wife, Inge Morath. His later work included a memoir,&#160;<i>Timebends</i>&#160;(1987); the plays&#160;<i>The Ride Down Mt. Morgan</i>&#160;(1991),&#160;<i>The Last Yankee</i>&#160;(1993),&#160;<i>Broken Glass</i>&#160;(1994), and&#160;<i>Mr. Peter's Connections</i>&#160;(1999);&#160;<i>Echoes Down the Corridor: Collected Essays, 1944&ndash;2000</i>; and&#160;<i>On Politics and the Art of Acting&#160;</i>(2001). He twice won the New York Drama Critics Circle Award, and in 1949 he was awarded the Pulitzer Prize. Miller was the recipient of the National Book Foundation&rsquo;s 2001 Medal for Distinguished Contribution to American Letters, the Prince of Asturias Award for Letters in 2002, and the Jerusalem Prize in 2003.",Novelist,1859-05-22 00:00:00,1930-07-07 00:00:00
44,44,True,Sherwin B.,Sherwin B. Nuland,https://images.randomhouse.com/author/22417,Nuland,False,"<b>Sherwin B. Nuland</b>,&nbsp;<b>M.D.</b>, is the author of nine previous books, including&nbsp;<i>Doctors: The Biography of Medicine</i>,&nbsp;<i>The Wisdom of the Body</i>,&nbsp;<i>The Mysteries Within, Lost in America: A Journey with My Father</i>, and&nbsp;<i>The Doctors&rsquo; Plague</i>. His book&nbsp;<i>How We Die: Reflections on Life&rsquo;s Final Chapter</i>&nbsp;won the National Book Award and spent thirty-four weeks on the&nbsp;<i>New York Times</i>&nbsp;best-seller list. His writing has appeared in&nbsp;<i>The New Yorker</i>,&nbsp;<i>The New Republic</i>,&nbsp;<i>The New York Times</i>,&nbsp;<i>Time</i>, and&nbsp;<i>The New York Review of Books</i>. Nuland was a clinical professor of surgery at Yale University, where he also teaches bioethics and medical history. He lived with his family in Connecticut. He died in 2014.",,,
45,45,True,Theresa,Theresa Rebeck,https://images.randomhouse.com/author/76610,Rebeck,False,"<p>In 2011 Theresa Rebeck was named one of the 150 Fearless Women in the World by&#160;<i>Newsweek</i>. She has had more than a dozen plays produced in New York, including&#160;&#160;<i>Omnium Gatherum</i>&#160;(co-writer), for which she was a Pulitzer-Prize finalist, and the&#160;<i>New York Times</i>&#160;has referred to Rebeck as ""one of her generation's major talents."" She was the creator of the NBC drama&#160;<i>Smash&#160;</i>and has a long history of producing and writing for major television and film successes. She is also the author of&#160;<i>Three Girls and Their Brother&#160;</i>(2008) and<i>Twelve Rooms with a View</i>&#160;(2010), both published by Shaye Areheart Books. She has taught at Brandeis University and Columbia University and lives in Brooklyn with her family.</p>",,,
46,46,True,Seth,Seth Godin,https://images.randomhouse.com/author/107366,Godin,False,"Seth Godin is the author of 18 international bestsellers that have changed the way people think about work and have been translated into 38 languages - among them&#160;<i>Unleashing the Ideavirus, Permission Marketing, Purple Cow, Tribes, The Dip, Linchpin, Poke the Box,&#160;</i>and<i>&#160;All Marketers Are Liars</i>. He writes the most popular marketing blog in the world and speaks to audiences around the world. He is the founder of the altMBA, the founder and former CEO of Squidoo.com, the former VP of Direct Marketing at Yahoo!, and the founder of the pioneering online startup Yoyodyne. You can learn much more about him at sethgodin.com..",,,
47,47,True,Philip,Philip Pullman,https://images.randomhouse.com/author/24658,Pullman,False,"<p>PHILIP PULLMAN is one of the most acclaimed and best-selling writers at work today. He is best known for the&#160;<i>His Dark Materials</i>&#160;trilogy:&#160;<i>The Golden Compass, The Subtle Knife,&#160;</i>and<i>&#160;The Amber Spyglass,</i>&#160;which has been named one of the top 100 novels of all time by&#160;<i>Newsweek</i>&#160;and one of the all-time greatest novels by&#160;<i>Entertainment Weekly.</i>&#160;In 2004, he was appointed a Commander of the Order of the British Empire. He lives in Oxford, England.<br><br>To learn more, please visit philip-pullman.com or follow him on facebook at Philip Pullman author, and on Twitter at @PhilipPullman.<br><br><br></p>",Activist,1889-04-15 00:00:00,1979-05-16 00:00:00
